1UserName,2TopicID,3DocID,4ThreadID,5Parent,6Children,7Text
壹大力,50,15,3779830716193078,0,,少年派 星际穿越 黄金时代 商业的钢铁侠3
小鹭是个什么碗糕,50,16,3779830716193078,0,,星际穿越
The_beaver,50,17,3779830716193078,0,18,都值，除了变形金刚四
我们不是说好做彼此断裂的鸡巴吗,50,18,3779830716193078,17,19,都值，除了前年暑假和右边一起看的我吓的睡着了的恐怖片
炸成天边一朵红霞,50,19,3779830716193078,18,,星际穿越
房二蛋和齐葩葩,50,20,3779830716193078,0,,星际穿越！将近三个小时的电影啊哈哈哈哈时间上赚了！不过内容更精(shao)彩(nao)！赞～～～～
渣小冰,50,21,3779830716193078,0,22,无人区，泰囧，星际穿越
兰倾倾倾,50,22,3779830716193078,21,23,少年派的奇幻漂流
陌渣特,50,23,3779830716193078,22,,兰渣我们果然一样
鄧旗舟,50,24,3779830716193078,0,,星际穿越和阿凡达
么么琪,50,25,3779830716193078,0,26,银河护卫队
截截截截截截,50,26,3779830716193078,25,,星际穿越。别说我肤浅。30块钱看了三个小时。
罐装一千克的Dorian,50,0,3780090695225747,-1,1,#Matthew McConaughey# 我死了………………死的好彻底………………o—<----<
Dawn_抖森罩我战高考,50,1,3780090695225747,0,2,麻麻我get到了新的墙头！马修叔简直帅fly
Blue_派大星重症患者,50,2,3780090695225747,1,3,不得不说星际穿越里黑多了
腐字号_各种墙头重症患者,50,3,3780090695225747,2,"4,8",
心急吃不了热_花生,50,4,3780090695225747,3,5,从真探就开始帅哭！
TEH_洛筱莫Misherry,50,5,3780090695225747,4,"6,7",我为什么觉得马修从某个角度和本尼很像[拜拜]
痴汉天是穿过misha的T-shirt,50,6,3780090695225747,5,,都是大长脸
Vivis_EdSheeran重症患者,50,7,3780090695225747,5,,一直疑惑为什么没人刷他，看了奥斯卡颁奖典礼就掉坑里了啊[拜拜][拜拜]
阿肖抡起咚咚锤,50,8,3780090695225747,3,9,好闪_(:з」∠)_
BenCinLondon,50,9,3780090695225747,8,,OMG I…突然发现Matthew脸也不短_(:з」∠)_
灰原穷_,50,0,3780197415267096,-1,1,星际穿越你不看你会后悔的！！！！
瑾轩199011,50,1,3780197415267096,0,2,大大一首仙剑五前剧情歌能否邀您填词？[可怜][可怜][可怜]@灰原穷_
灰原穷_,50,2,3780197415267096,1,3,回复@瑾轩199011:我不是填词的。。。
-子不言-,50,3,3780197415267096,2,4,感觉到右边深深的无奈。。
十六夜泪3102,50,4,3780197415267096,3,5,hhhhhhhhhh
W深渊下的道隐,50,5,3780197415267096,4,,为毛我的重点在……对啊星际穿越看的真的爽翻啊！
逝去的丽诺尔,50,0,3780423001817918,-1,1,另一部是科幻恐怖片：黑洞表面（Event Horizon）由山姆·尼尔与劳伦斯·菲什伯恩主演。也许很多人会觉得这部电影就是个神棍片，但如果将这部片子看做是一部COC片，也就是受到克苏鲁神话体系影响的电影，它的神棍元素似乎就不那么让人难以接受了。下载地址：http://t.cn/Rz4P95j
你猜猜68号二觭人的触手有几条,50,1,3780423001817918,0,2,初中班主任在班里放，看完回家不敢进电梯[拜拜]
汉纸是个傻白甜,50,2,3780423001817918,1,3,卧槽这个心理阴影求别说[拜拜]那个漆黑的周四晚上联排语文课真是记一辈子
百花缭乱_浅花迷人,50,3,3780423001817918,2,,心理阴影无误[拜拜]看星际穿越总觉得飞船上有个人会突然变成变态杀人狂[拜拜]那个曼恩简直直接联想过去
PerkYoung,50,0,3780732470154253,-1,1,看了《星级穿越》，写了一篇关于相对论的文章，算是自己的学习总结吧，如果对相对论不敢兴趣，也请您关注一下 @ghosert ，作业部落。一个非常棒的工具 http://t.cn/Rzbv3Sh
ghosert,50,1,3780732470154253,0,"2,4",通读了全文 《相对论并非遥不可及》 http://t.cn/Rzbv3Sh 物理学史的一次大总结，果然是《星际穿越》的应景之作，经典力学，光速测试，相对论，质能方程，虫洞，黑洞，读完以后看电影更带感噢。
Walkline,50,2,3780732470154253,1,3,完全看不懂[哈哈]
玩科技的大明,50,3,3780732470154253,2,,确实写的通俗易懂，怒赞
ghosert,50,4,3780732470154253,1,"5,7",再转一下，写的实在太好了。
唐门三少_tang3,50,5,3780732470154253,4,6,
欺负困困的kcn,50,6,3780732470154253,5,,mark
出版人周筠,50,7,3780732470154253,4,"8,9",刚和作者聊了半天，力荐长文。
雪莉Shirley_好吧,50,8,3780732470154253,7,,mark~
Jaze_Road,50,9,3780732470154253,7,,赞一个！
华纳兄弟电影,50,0,3761165525655422,-1,"1,5,6,7,8,9,10,11,12",【《#星际穿越#》再曝全新预告！】由克里斯托弗·诺兰执导，马修·麦康纳与安妮·海瑟薇等好莱坞巨星联袂主演的科幻史诗巨制《星际穿越》曝全新预告片:浩淼无际的星系、陌生庞大的星体、神秘未知的虫洞……“诺兰式”宇宙独具风格[威武]本片将于11月7日北美上映，中国内地有望引进。http://t.cn/Rh3I5Yp
_河马东东,50,1,3761165525655422,0,2,真的还想再来一遍！
华纳兄弟电影,50,2,3761165525655422,1,3,想就再来一片，《星际穿越》说走就走[江南style]
汤姆里德尔,50,3,3761165525655422,2,4,除了马达是反派这个设定外，其他的都很精彩。。。
优树的菜,50,4,3761165525655422,3,,画面酷炫，想再刷一遍imax的
叹气俱乐部会员,50,5,3761165525655422,0,,到处都在赞星际穿越没时间看也挺遗憾的[悲伤]
ooStephanieoo,50,6,3761165525655422,0,,#星际穿越#超级好看！！[哈哈]三个小时的脑力累死我也值得呀[给力]
我给老妈赚银子,50,7,3761165525655422,0,,强推星际穿越，三个小时无尿点
JG_一路繁花唯爱准,50,8,3761165525655422,0,,心情很不好！讨厌星期二！[怒][怒]真想呆在星际穿越里一直不出来！！
轩辕黒,50,9,3761165525655422,0,,此去经年，穿越星际，空旷无涯。暮然回首，二三十载，与谁共私语。繁星虽美，却绽放明亮的孤寂～
思密达小姐_,50,10,3761165525655422,0,,理工大周六放星际穿越，就是这么高大上[思考][思考][思考]
Anita_JCJ,50,11,3761165525655422,0,,#星际穿越#不好意思的说，前半个小时，我睡着了，等我醒来竟然立刻进入状态了，而且丝毫没有不适感，哈哈
耶-不错喲,50,12,3761165525655422,0,,#星际穿越# 让我平复一下心情再说话，场面震撼，同时也让我觉得以后太恐怖，所以我们还是要好好保护环境的。总觉得男主好像在哪儿见过（室友说我这是脸盲）好了，以后叫我塔斯，诚实度90％，幽默度70％[doge][喵喵]
大地影院-清远城市广场,50,0,3774310214371852,-1,1,【霸气抢票第95波】《星际穿越》20张电影票开抢，只需关注@大地影院-清远城市广场 和@大地影院 ，转发该活动@大地影院-清远城市广场 @大地影院 并@ 上你的3位好友，就有机会获得大地影院送出的《星际穿越》电影票1张。赶快来参加吧http://t.cn/R7ygYbB
大地影院-清远城市广场,50,1,3774310214371852,0,2,恭喜以下朋友中得星际穿越电影票一张@HY_小健@小狗魂魂@从此被困2013@贝多芬De寂寞@Xujialiang-良哥仔@-LusR@好运来参与请于11月14日前观影，逾期无效，兑奖是需在手机上登陆你的账号，大地影院祝你观影愉快
大地影院-清远城市广场,50,2,3774310214371852,1,3,
贝多芬De寂寞,50,3,3774310214371852,2,,[噢耶][噢耶]別太愛我噢⋯[愛你][愛你]
晶馆长BooooM,50,0,3775454018760395,-1,"1,13",见到不可能见到的明星安妮海瑟薇[求关注][求关注][求关注]太激动了  都不想洗手了！！！太美了[好爱哦][好爱哦][好爱哦]拿着笔得手专门换过来和我们握手  女神太好了[噢耶][噢耶][噢耶]睡不着了要[得意地笑][得意地笑][得意地笑]
安妮海瑟薇资讯,50,1,3775454018760395,0,"2,3,4,5,6,7,8,9,10,11,12",Anne超nice！?#安妮海瑟薇##星际穿越#
是否长如秋水,50,2,3775454018760395,1,,羡慕嫉妒恨[泪]
毛莹说毛大卫是妹纸,50,3,3775454018760395,1,,上海的朋友好幸福[泪流满面]
小王子的瓦力,50,4,3775454018760395,1,,羡慕嫉妒恨！！
茂之茂之_要么瘦要么SH,50,5,3775454018760395,1,,Lucky!
messilover_,50,6,3775454018760395,1,,不要让我临睡际前让我带着嫉妒入眠好吗
噢噢糖M,50,7,3775454018760395,1,,我爱的大嘴女人[爱你]
鹤逋HailMarvel,50,8,3775454018760395,1,,哈哈后面有Q版猫女的牌子
JD的未来,50,9,3775454018760395,1,,beauty
兮瓜之,50,10,3775454018760395,1,,我的公主 还有家人 们 爱人们 晚安 好好休息
lutme,50,11,3775454018760395,1,,女神的皮肤近看好差呀……[兔子]
巴伐利亚流浪者_卡佩的王冠,50,12,3775454018760395,1,,上海的朋友你们太幸福了
AnnieHeesch,50,13,3775454018760395,0,,安妮好到爆！！！[泪][爱你][爱你]
听风工作室TingFengStudio,50,0,3780927287698800,-1,"1,8,9",爱可以超越空间，超越时间，它虽然无法量化，不能被测量，但是峰，你看，只要我闭上眼，漫无边际的黑暗里，也能感受到你，这就是爱。@开个小号好花痴 @与芒果诀别的E老湿好想吃意面
丫筱梦丫,50,1,3780927287698800,0,"2,6,7",《星际穿越》的设定！！简直棒呆！！
萌桃桃Letitia,50,2,3780927287698800,1,"3,5",[崩溃][崩溃][崩溃]棒呆了
糖猫宁-,50,3,3780927287698800,2,4,酷[怒罵]
粉红呆呆,50,4,3780927287698800,3,,跪了…………
猫大爷吃糖,50,5,3780927287698800,2,,脑洞太棒[崩溃][崩溃][崩溃]
兔多多AYU,50,6,3780927287698800,1,,星球脑洞><
WiFi就这个名字吧,50,7,3780927287698800,1,,嗷嗷嗷嗷！这个新脑洞啊
CL_DD霆峰,50,8,3780927287698800,0,,星际穿越梗？
炸三文鱼皮,50,9,3780927287698800,0,,我去星际穿越的设定，到底谁是谁呢[doge][喵喵]
鲍春来,50,0,3781246612549570,-1,1,短暂的台湾之旅马上就要结束了，这次入住的酒店是晶华酒店RegentTaipei，吕克.贝松的《超体》就是在这家酒店取景拍摄的，还记不得片中女主在酒店门口被绑架的场景，还有前台服务员，还有电梯，对，就是这里，大家有空来看看。恩，再见台湾…我会再来的…另…大家登机慢一点，让我再看两眼香港公开赛…
吐息如兰,50,1,3781246612549570,0,2,哈哈自拍搞怪啊~[挤眼]玩得开心就好！PS.《星际穿越》比《超体》好看太多了，不知道你有没有看~
王小棠求日本行顺利,50,2,3781246612549570,1,3,晶华。。。还真是游客路线[挖鼻屎]
kenchanman要和下作呸做闺蜜,50,3,3781246612549570,2,"4,6",呵呵
追错秃子后悔中,50,4,3781246612549570,3,5,你开的啊！@宝井一只团
77严肃认真立志减肥_yasu雌豚隊,50,5,3781246612549570,4,,这地方熟得不能再熟。。。
家有2米08萌儿子,50,6,3781246612549570,3,,你开的啊！@宝井一只团
梦遗唐朝,50,0,3781681167119358,-1,1,彭浩翔的电影撒娇女人最好命今天上映，也许有忘性大的，请互相提醒一下别不小心买了票贡献了票房！ 我们抵制过杜汶泽，现在他可能永远不来大陆拍戏了。我们抵制过黄秋生，他的电影潜龙风云票房惨败。但对彭浩翔，华谊强大的力量，央视电影频道这几天都在给其做广告，虽然很难，还是尽自己的一份力吧！
穆尼moria,50,1,3781681167119358,0,2,就算不管这导演，这个标题也很恶心让人不想看啊。。。想看电影的话，多刷几遍星际穿越算了
TTTTASIA_Ben-locked,50,2,3781681167119358,1,3,扩
村口罗师傅说谁TM是吧唧,50,3,3781681167119358,2,"4,6",
Alice-逸永远在梦游,50,4,3781681167119358,3,5,刷星际穿越
元首说他亚硝酸盐含量没有超标,50,5,3781681167119358,4,,这破电影不是这货拍的也不会去看的[拜拜]
Alice是条莫比乌斯带,50,6,3781681167119358,3,,刷星际穿越
环球街拍,50,0,3782001088208380,-1,"1,2,4,8,10,12",Mackenzie Foy《星际穿越》里的小美女 2000出生 4岁就开始拍广告 10岁凭借《暮光之城》成名（转）
嘎酷馨,50,1,3782001088208380,0,,等了两年多的时间中国依然没有上映破晓下，原来星际穿越里的就是你，好美的瞳孔，不禁心里又痒痒起来，想看破晓下
心理学秘语,50,2,3782001088208380,0,3,Mackenzie Foy[痞痞兔耶]
TinkingTinking123,50,3,3782001088208380,2,,[鼓掌]没看出来她是演星际穿越里的小女孩@Candice_yep @嘴到婉里来
唯美丶婚纱,50,4,3782001088208380,0,5,Mackenzie Foy[bobo抛媚眼]
没有人叫我,50,5,3782001088208380,4,6,
氨基酸脱水缩合形成的贱,50,6,3782001088208380,5,7,原来在暮光之城里有啊，我说怎么看星际穿越的时候不是很陌生
文君知否,50,7,3782001088208380,6,,气场美女[花心][花心]
999款精美壁纸,50,8,3782001088208380,0,9,Mackenzie Foy[bobo抛媚眼]
矜丶惜也,50,9,3782001088208380,8,,星际穿越的Murfhy是暮光里Bella的闺女[围观]
学点社交礼仪,50,10,3782001088208380,0,11,Mackenzie Foy[赞]
Baby鹿的大萌眼,50,11,3782001088208380,10,,去电影院看的星际穿越对她印象不错
就爱英伦范,50,12,3782001088208380,0,13,Mackenzie Foy[ppb脱光]
HHyoung,50,13,3782001088208380,12,,卧槽 看星际穿越就觉得眼熟 太美了
安妮海瑟薇资讯,50,0,3782253451019796,-1,1,#Anne Hathaway#【图集】第65届威尼斯电影节，Anne身穿一袭Versace高定礼服，仿若唯美梦幻的海的女儿，又似优雅高贵的孔雀公主?#安妮海瑟薇#
哈比神将弃治疗,50,1,3782253451019796,0,2,好美！！！！@JensenAckles-Desideratum @He_is_enberg @又到了换昵称的时候了 @汪汪汪汪汪汪媛 @逗比神将不吃药 @大吴静-
JensenAckles-Desideratum,50,2,3782253451019796,1,3,女神啊[心]
IfClaire_,50,3,3782253451019796,2,,#星际穿越#最后男主去找她了 然后就会有续集么「我只想说国广DMAX太赞」
薛蛮子,50,0,3782587107364671,-1,1,http://t.cn/RzIo6Z7
深圳规划刘龙胜,50,1,3782587107364671,0,2,星际穿越放了这么多天，昨下午网上订座时发现晚上还是爆棚，只有非常不好的座位了。全过程很紧张，完美结合了科幻和人性，回味无穷。感慨美国的编剧厉害，国内与之比简直是泥云之别……
马向明微博,50,2,3782587107364671,1,,看了两次。今年最喜欢的电影。
华纳兄弟电影,50,0,3782711066315955,-1,1,#星际穿越破6亿#11月最任性的电影是哪一部？连续几周称霸影市，排片逆市增加，火爆开启贺岁档！票房层层加码，领跑海外市场！烧脑烧到全民求补课，流行到见面不聊几句虫洞都觉得out……#星际穿越#如此任性，票房已达6亿！6亿！喜大普奔！[围观][围观][围观]
最后的那美克星人,50,1,3782711066315955,0,"2,3",@星际穿越资讯 喜报[爱你]
星际穿越资讯,50,2,3782711066315955,1,,#星际穿越[电影]#票房破六亿啦！[鲜花]
NolanFans字幕组,50,3,3782711066315955,1,,#星际穿越[电影]#票房破六亿啦！[鲜花]
豆瓣电影,50,0,3783094597005200,-1,"1,2,6,7,8,9,10,11,12,15,16,18,19,24,25,26,27,28,29,32,33,34,36,37,38,39,40,41,43,44,45,46,47,48,49,50,51,66,201,216,217,218,220,237,240,259,261,262,265,268,269,273,274,278,279,280,281,283,284,285,286,290,291,292,295,296,297,299,300,302,304,305,306,307",《哆啦A梦》和《星际穿越》的关系？[思考]
dacongming,50,1,3783094597005200,0,,一边看着星际穿越 就联想到了哆啦A梦的时空隧道
影院糯米纸,50,2,3783094597005200,0,3,哆啦A梦才是神[哈哈]
大连万达影城,50,3,3783094597005200,2,4,
圆领蜥蜴,50,4,3783094597005200,3,5,..............@傲娇三无初号机 @蒋小孩同学
蒋小孩同学,50,5,3783094597005200,4,,嘛…看得懂哆啦的就看得懂星际穿越。[doge]
滴滴嗒嗒咚咚嗒丶,50,6,3783094597005200,0,,@输了你我赢了世界又如何 @储菲Superc-F @日沐相关何处 @小猪倒头就睡 @洢点阳光 能看懂多啦a梦就能看懂星际穿越[哈哈][哈哈][哈哈]
李的时代,50,7,3783094597005200,0,,[衰][衰][衰]星际穿越抄袭哆啦B梦？？
君君的天空蓝,50,8,3783094597005200,0,,星际穿越看来抄袭了…
火乐-坚果智能家庭影院,50,9,3783094597005200,0,,#星际穿越# 暂时还没法在线看，不过用#坚果G1# 看几集《哆啦A梦》会不会别有一番趣味呢，今天收到了G1的果友们，你们说说看？[嘻嘻]
洛书-Daisy,50,10,3783094597005200,0,,最初的科普是从多啦A梦开始的[害羞]《星际穿越》果然有嫌疑！[阴险]
青丘崔仙人崔璀,50,11,3783094597005200,0,,没错！看《星际穿越》讲到翘曲空间时我就很骄傲的想，哼，这个我小时候就跟机器猫学会了！
刘灶灶,50,12,3783094597005200,0,13,噗。。。快给不二雄稿费！！！
虹色贝壳Luke,50,13,3783094597005200,12,14,.......
不可笑猫-SID_GAFA,50,14,3783094597005200,13,,《大雄的星际穿越》（Interstellar of Nobita）
Jealous_乐,50,15,3783094597005200,0,,一直觉得星际穿越在穿越虫洞的时候有一种的哦啦a梦时空隧道的即视感
刘垚煜Ele6en,50,16,3783094597005200,0,17,#星际穿越微影评# 哆啦A梦和星际穿越的主线还是不一样得，只是对于里面的概念设定有相似，所以说星际穿越里面的五维空间理论在多啦A梦里面就是五次元空间的存在。所以，老生常谈了，藤子不二雄还是很赞的。以下选自《哆啦A梦的宇宙开拓史》。果然我那么喜欢的哆啦A梦不只是简单的异想天开。
怂人小镇,50,17,3783094597005200,16,,@囚人困兽 @匡匡想见井柏然
J_After22,50,18,3783094597005200,0,,哆啦A梦更适合我！星际穿越，呵呵[拜拜][拜拜][拜拜]
SvPer_Ch0co1ate,50,19,3783094597005200,0,20,[good][good][good]
H張鵬,50,20,3783094597005200,19,21,哆啦a梦:大雄的宇宙开拓史；@vogue学术boy
成文不言,50,21,3783094597005200,20,"22,23",真的…我看《星际穿越》弱爆了，小学时候看机器猫就搞明白这些事情了
大探索家FunDreamer,50,22,3783094597005200,21,,[哈哈][哈哈]都是没认真看机器猫所以觉厉了
原莱原茵Unic,50,23,3783094597005200,21,,小时候看这部最心痛了……
--精神洁癖患者--,50,24,3783094597005200,0,,我就说嘛！我看得懂蓝胖子、所以星际穿越看着不费力气！[酷]
木土木每0411,50,25,3783094597005200,0,,真的是小看了哆啦A梦  还是高估了星际穿越
進擊的中二菇莨,50,26,3783094597005200,0,,早说星际穿越婊都是傻逼[拜拜][拜拜][拜拜]
蓝颜色的蓝胖子,50,27,3783094597005200,0,,@JohnDarling 师兄，是不是和星际穿越很像[嘻嘻][嘻嘻][嘻嘻][嘻嘻]
lanlan_1900,50,28,3783094597005200,0,,想去看星际穿越可是一没有人陪伴，二没有时间，三没有钱，我还是洗洗睡吧。
逍遥兽,50,29,3783094597005200,0,30,[偷乐][偷乐][偷乐]
周明轶,50,0,3783233436968043,-1,1,【哈佛终身教授丘成桐：说中国学生基础好，是自我麻醉！】很多人认为中国学生的数理化成绩要比同龄的美国孩子好，中国学生基础知识要扎实得多，只是创新能力差一些。而丘成桐对这种观点毫不客气地泼冷水：“这都是多少年来可怕的自我麻醉！我不认为中国学生的基础知识学得有多好！”
石康,50,1,3783233436968043,0,2,亚洲人里极少人有能力讲出这种水准的真话。
__HOWELL__,50,2,3783233436968043,1,,文人里面像石康这样敢于承认无知并拥抱未知世界的真不多见，多数都是沉浸于自我的认识阈里面意淫。实际从星际穿越可以得到一个启示，文科背景的人如果不积极了解现代的科学知识，连欣赏文艺作品可能都会出现困难。
光头怪博士,50,0,3783319067569501,-1,1,"如@斯隆数字化巡天 提到的, 昨天Planck发布的结果里面, 最惊艳的就是这个HFI仪器在353GHz频率上探测到的信号强度 (由颜色展示) 和极化 (或者叫偏振更合适? 由褶皱展示, 可以粗略看成银河系磁场的信息)的同时数据可视化, 简直天才! 两张图都是30度x30度大小, 期待全天图! http://t.cn/RzJQopy"
晓如微博,50,1,3783319067569501,0,2,转发微博
规勒个划,50,2,3783319067569501,1,3,美，诺兰可以据此开始拍星际穿越2了
郭小秋Rachel,50,3,3783319067569501,2,,宇宙大数据时代马上来临了么[太开心] 美图控等美图[加油啊]
最佳蹲坑读物,50,0,3783648924814704,-1,"1,2,5",2014年11月豆瓣电影最受好评的20部电影，你看了几部？错过了哪些？
浅蓝浅微笑,50,1,3783648924814704,0,,全错过 星际穿越和马达加斯加的企鹅本来想去 但没人陪
宅腐集中营,50,2,3783648924814704,0,"3,4",马~~
机智的小纯洁,50,3,3783648924814704,2,,马克 表示星际穿越太费智商 小图以为长泽雅美是高圆圆[思考]
洸279,50,4,3783648924814704,2,,老千！！！后悔上次星际穿越看一半就走了
Instagramtop,50,5,3783648924814704,0,6,你看了几部？错过了哪些？
Tracy__楊,50,6,3783648924814704,5,,《星際穿越》改日一定再刷一次！[太開心]
韩国me2day,50,0,3783742931595721,-1,1,【日刊体育独家】池城确认出演MBC新水木剧#Kill Me Heal Me#男主人公~
木星星星,50,1,3783742931595721,0,"2,4",池城演技肯定没问题啊，关键是你们打算找谁做女主角，回头你们给整一个申世京，哇塞，这酸爽！
木星星星,50,2,3783742931595721,1,3,你们不要说我乌鸦嘛，明明《星际穿越》里都强调“墨菲定律”的存在了，就算躲过了初一，还有十五呀，比如陈世妍啊、高胜熙啊、徐艺智啊，申世京刚过了《钢铁人》，几率还是比较低的嘛
朱小朱呼唤一次元班霆,50,3,3783742931595721,2,,右边找打的节奏[doge]
木星剧评,50,4,3783742931595721,1,,你们不要说我乌鸦嘛，明明《星际穿越》里都强调“墨菲定律”的存在了，就算躲过了初一，还有十五呀，比如陈世妍啊、高胜熙啊、徐艺智啊，申世京刚过了《钢铁人》，几率还是比较低的嘛
Sophia韵,50,0,3783976508333665,-1,1,昨晚看完了星际穿越，我该怎么形容呢…我很喜欢这个关于爱的故事，有一个画面关于我亲爱的母星土星美哭了我= =当然这是题外话，全片都看懂了，科幻片其实只要接受他给的设定一切都没有那么复杂，那些物理名词真的那么重要吗？我哭了三次全部都因为人类，未来过去现在，串联在一起互相影响这才是我们
华纳兄弟电影,50,1,3783976508333665,0,"2,3",#星际穿越#有思考、有收获就好！[赞][赞][赞]
蒋文浩在长胖,50,2,3783976508333665,1,,这也是我对于星际穿越的感受
汉汉汉汉汉汉汉汉兴段,50,3,3783976508333665,1,4,
普普是个疯子,50,4,3783976508333665,3,,经历过才知道自己最想要的是什么。但即使有黑洞有五维空间空间让你回到以前即使留下再多线索也改变不了以前做的或者经历过的事情。这世上没有后悔药。[doge][doge]
守望好莱坞,50,0,3784082414240224,-1,1,Instagram赫然出现了《星际穿越》中机器人TARS的账号，以“朋友说我现在大名鼎鼎，该搞个账号，所以…这是我的第一张自拍，Bitches！亲亲(图1)”宣告登陆ins后，TARS就开始花样卖萌，如图2：“我不怎么跑，但一跑起来…谢谢帮拍照，#CASE。”图3：“在家，无聊。”图4：“成名的感觉，有时最是寂寥。”
30-DORADUS,50,1,3784082414240224,0,2,？！！？！？！
两袋时尚的麦片,50,2,3784082414240224,1,3,等等？！！！哇！！！
总攻头上有呆毛,50,3,3784082414240224,2,4,！！！
花姐jennifer,50,4,3784082414240224,3,5,！
栗将軍,50,5,3784082414240224,4,6,！！！
Wowky_牛哥加油,50,6,3784082414240224,5,,卧槽，我爱塔斯我爱凯斯![爱你]#星际穿越[电影]#
新浪娱乐,50,0,3784165016846393,-1,"1,22,25,26,27,28,29,30",《星际穿越》萌物机器人TARS入驻社交网络了！以“据说我出名了，该搞个账号了…看我首张自拍，Bitches！亲亲”(图1)宣告上线后，TARS开始花样卖萌，图2：“我在奔跑…谢谢帮拍照，CASE。”图3：“在家，无聊。”图4：“成名的感觉，最是寂寥。”#电冰箱都住豪宅了##双人床醒目#>>http://t.cn/RzS2JXg
TrustNOLAN,50,1,3784165016846393,0,2,不知道Cooper有没有追到Brand，但是Tars显然已经和Case同居了。真爱不怕火烧。#星际穿越#
安妮海瑟薇资讯,50,2,3784165016846393,1,"3,4,5,6,7,8,9,10,16,17,18,19",我觉得Tars在Brand（Anne）的ins里留言调戏“ ready for lunch？” [偷笑]
金角大王的银葫芦,50,3,3784165016846393,2,,@项羽婧_Sherry 不要拦我！我的爱！
Alice_大概有病,50,4,3784165016846393,2,,喜闻乐见[笑哈哈]
莫娘露出的半截胖次说,50,5,3784165016846393,2,,这对我烧不起来[doge]
浮川六爷,50,6,3784165016846393,2,,为什么ins不能上了，不能看TARS和CASE在一起了
想go_away的S,50,7,3784165016846393,2,,哈哈 幽默度又高了呢Tars，Case@Beryl_秦小冉 @Angeli__
寂寞爱唠叨,50,8,3784165016846393,2,,"冰箱不怕火烧,啧"
Mira是只短尾巴的猫,50,9,3784165016846393,2,,哈哈哈又见这鬼畜的东西！@郭北辰inNoNite
星际穿越资讯,50,10,3784165016846393,2,"11,14,15",我去！才看到！这就去关注TARS[晕]
诺兰星际穿越,50,11,3784165016846393,10,"12,13",[鲜花]
孙小美围脖,50,12,3784165016846393,11,,卖萌可耻
红颜一笑醉倾城槑,50,13,3784165016846393,11,,@靓子哒哒哒
洳若洳是,50,14,3784165016846393,10,,小剧场呀
Ave_Lubbock重癥患者,50,15,3784165016846393,10,,萌！！！
北极星的气息,50,16,3784165016846393,2,,哈哈，Tras Case Kipp[爱你]
木朵Nr,50,17,3784165016846393,2,,这机器人挺像个空调
-HyunAYoonsic,50,18,3784165016846393,2,,哈哈哈哈萌萌哒
星际穿越资讯,50,19,3784165016846393,2,20,我去！才看到
腐联卖蠢点赞狂魔小队长,50,20,3784165016846393,19,21,等等双人床！？
L君-前驱动力BN6,50,21,3784165016846393,20,,两只冰箱的同居
传奇东方影业,50,22,3784165016846393,0,"23,24",《#星际穿越#》中萌物机器人塔斯，你们喜欢吗？[哈哈][哈哈]
迷悉迷悉拉胡琴,50,23,3784165016846393,22,,确定不是在某楼盘做广告[偷笑]
川川Vichael,50,24,3784165016846393,22,,必须关注 哈哈哈
大地影院--益阳润林雅苑,50,25,3784165016846393,0,,:《星际穿越》萌物机器人
好大一只瘦子,50,26,3784165016846393,0,,星际穿越里最萌的就是这货[doge] 我要百分之六十五的搞笑！
NYLin,50,27,3784165016846393,0,,醉了~~~《星际穿越》里的 萌物机器人火了[笑哈哈][笑哈哈]@儿童的童童童童
九月Misky,50,28,3784165016846393,0,,哈哈哈哈哈 星际穿越看完 这个小机器人萌死我了
没说不是凨子,50,29,3784165016846393,0,,星际穿越的小萌物[doge]
电子骑士,50,0,3784434110974057,-1,1,我发表了文章《最硬与最软的科幻电影》：《星际穿越》由此被称为近年来最具“硬科幻”味道的科幻电影。那么问题来了：挖掘机技术哪家强？抛开《星际穿越》不说，科幻电影哪部最硬最难啃？哪些又软又香糯？且看我给大家奉上本人评的最硬与最软的科幻电影！ http://t.cn/RzoFzKl
北星微博,50,1,3784434110974057,0,2,硬的软的都是经典。。。
科幻世界,50,2,3784434110974057,1,3,
鱼灰灰儿,50,3,3784434110974057,2,4,我跟小伙伴说软硬科幻的时候，小伙伴说星际穿越会不会是“韧科幻”，但是我觉得星际穿越是把硬的和软的无机地粘起来…
纠结鬼小琦琦,50,4,3784434110974057,3,,星穿还是不够硬啊，全球上映太硬了也不行
安妮海瑟薇资讯,50,0,3784495486552913,-1,1,#Anne Hathaway#安妮这十几年来都是素食主义者，不过在冰岛拍摄《星际穿越》时，长期天寒地冻体力不支，外加泡在冰水里时太空服意外渗水险些患上低温症，于是小伙伴们赐了小安一碗热腾腾的鱼汤补充蛋白质，从此以后天空星星都亮了[哈哈]这下不用总啃蔬菜沙拉了吧，以后想吃啥吃啥[爱你]#安妮海瑟薇#
安妮海瑟薇资讯,50,1,3784495486552913,0,"2,3,4,7,8,9,10",据说《星际穿越》12.12下映，没看的抓紧哟?#安妮海瑟薇#
李始軒Handsome殿下,50,2,3784495486552913,1,,今晚看了.美cry[笑cry][笑cry][笑cry]
top丶vner,50,3,3784495486552913,1,,这几张好漂亮
应元魂_PR車yimiflower,50,4,3784495486552913,1,5,OMG!!!明天抓紧二刷?
AnnieHeesch,50,5,3784495486552913,4,6,❤
草鸡好次的酸丸子,50,6,3784495486552913,5,,嘤嘤嘤漂酿
