1UserName,2TopicID,3DocID,4ThreadID,5Parent,6Children,7Text,8Label
等待梦想绽放2013,50,11,3786295211603122,2,,一定 要 看看 明日 边缘 和 星际 穿越,1
BEINCONTROL,50,12,3786295211603122,2,,后悔 没 去 电影院 看 星际 穿越,1
半只文人,50,13,3786295211603122,0,,霍比特人 不太 感冒 明日 边缘 还 没 看 推拿 排片 太 少了 星际 穿越 过 几天 怎么 着 也 得 看了,1
臃臃的夏天,50,14,3786295211603122,0,,没 看成 星际 穿越 会 遗憾 吧 @ 薇,1
薄黯,50,15,3786295211603122,0,,其实 比起 星际 穿越 我 还是 更 喜欢 明日 边缘 更 别致 星际 穿越 太 正太 主流 了,-1
网瘾少女Yuna,50,16,3786295211603122,0,,星际 穿越 和 明日 边缘 ?,0
惟願歲月靜好溫和從容,50,17,3786295211603122,0,,冲著 这榜 单正 打算 去 看 星际 穿越 却 发现 下 档 了 ！ [ 抓狂 ],1
twity,50,18,3786295211603122,0,,谁 来 告诉我 星际 穿越 中的 能 穿越 时间 的 是 重力 然后 男主 拦住 沙子 和 推书 的 情节 哪里 有 什么 重力 分明 是 人 鬼 情未了 的 情节 重力 是 怎么 产生 的 ?,-1
蘧晋,50,19,3786295211603122,0,,星际 穿越 上映 的 那 几天 正是 装修 最累 的 时候 没 来得及 看 有 点 遗憾 @ 叶颖,0
科幻星云网,50,0,3786614419142215,-1,1,​ 悼怀 新 科幻 我 是 读 科幻 大王 新 科幻 长大 的 这里 是我 朝圣 的 圣地 也是 坚守 硬派 科幻 的 阵地 当我 听到 阵地 失守 时 真有 一种 “ 三军 夺帅 匹夫 夺志 ” 这真得 是 莫大 的 遗憾 我 只能 在这里 祝愿 新 科幻 早日 涅槃 重生 期待 你 王者归来 ！ 年 第三 期 黑客 战争 作者 @,-1
喀秋莎0修罗,50,1,3786614419142215,0,2,转发 微博,0
作家吴岩,50,2,3786614419142215,1,3,看着 科幻 海洋 停刊 然后 智慧 树 停刊 现在 新 科幻 停刊 生命 总要 流转 时间 总要 前行 星际 穿越 之后 地球 废墟 会 更 吸引 人 吧 ？,0
最后的42,50,3,3786614419142215,2,,[ 泪 ] [ 生病 ] 物是人非 感觉 自己 老了,-1
狗牙撸不死,50,0,3786744975924260,-1,1,其实 有时候 挺 不爽 的 我 几百块 买部 电影 你们 上网 下载 个 就能 看,-1
TonyShield,50,1,3786744975924260,0,2,前 几天 诺兰 的 星际 穿越 还行 你 自己 再 好 设备 也 比不上 imax 何况 itunes 质量 也 不如 原盘,-1
狗牙撸不死,50,2,3786744975924260,1,3,p 看着 还行 再说 我 这 也 没 imax,0
_iMaxwell,50,3,3786744975924260,2,,现在 数字 imax 的 质量 还 不如 k [ 挖 鼻屎 ] [ 挖 鼻屎 ] [ 挖 鼻屎 ] 和 胶片 imax 那 接近 k 的 质量 差 了 不是 一个 档次 只是 屏幕 大,-1
十早-,50,0,3787386577877823,-1,1,说 了 怕 你们 不信 我 有 半个 月 没出 过门 我 说 的 没 出门 是指 没 踏出 家门 一步 因为 是 跟 家里 住 所以 吃饭 都 在家 吃 买 东西 基本 上 网购 最近 一次 去 电影院看电影 还是 看 的 星际 迷航 我 只要 不 出门 可以 五天 不 洗头 所以 丑 的 没法 自拍,0
Lee大帝,50,1,3787386577877823,0,2,是 星际 穿越 吧,0
十早-,50,2,3787386577877823,1,3,回复 @ 对 是 星际 穿越 ? 我 老年痴呆 了 ?,0
南笙宇宙粉丝团,50,3,3787386577877823,2,,不是 说 自己 洁癖 么 ？ [ 拜拜 ] [ 拜拜 ],0
新浪财经,50,0,3787682506962539,-1,"1,4",质疑 雕爷 牛腩 不 好吃的 下场 [ 吃惊 ] 雕爷 今天 上午 在 领袖 年会 分享 认为 中国 不能 永远 是 屌丝 国家 要 聚焦 中产阶级 然后 balabala 自己 是 如何 做 的 但 遭到 台下 观众 质疑 不 好吃 结果 … … 雕爷 开起 机关枪 模式 扫射 全场 [ 霹雳 ] http,-1
徐宥箴1,50,1,3787682506962539,0,2,吃个 破 牛腩 还 那么 多 废话 别人 会 不懂 龙虾 但 都 不懂 吃 牛腩 吗 ？ @ 观众 作为 一个 影迷 我 得 说 你 电影 不好看 啊 导演 影迷 ？ 只 看 过 星际 穿越 没看 过 公民 凯恩 也 自称 影迷 ？,-1
电商KK,50,2,3787682506962539,1,3,给 徐总谈 美食 [ 哈哈 ] [ 哈哈 ],0
Mr_贰师兄,50,3,3787682506962539,2,,雕爷 看来 需要 一个 公关 了,0
王星WX,50,4,3787682506962539,0,5,观众 作为 一个 影迷 我 得 说 你 电影 不好看 啊 导演 影迷 ？ 只 看 过 星际 穿越 没看 过 公民 凯恩 也 自称 影迷 ？,-1
西西福厮,50,5,3787682506962539,4,6,none,0
徐宥箴1,50,6,3787682506962539,5,"7,8",吃个 破 牛腩 还 那么 多 废话 别人 会 不懂 龙虾 但 都 不懂 吃 牛腩 吗 ？,0
越海火神,50,7,3787682506962539,6,,简直 是 牛腩 界 的 张悟本 啊 难不成 吃 他 的 破 牛腩 之前 还 得 测测 自己 味蕾 打开 没 ？,-1
慕容杨沫,50,8,3787682506962539,6,,反语 挺好玩 微博 天天 看 各种 人 表演 也 很 开心,0
热门奇事趣闻,50,0,3787786186054258,-1,"1,5",没事 的 我 是 个 机器人 啊 … 大半夜 看完 有种 莫名 的 心酸 ！ [ 泪 ],-1
热门奇事趣闻,50,1,3787786186054258,0,"2,3,4",没事 的 我 是 个 机器人 啊 …,0
奶瓶Sdaring,50,2,3787786186054258,1,,按 不 下去 赞 [ 泪 ] 星际 穿越 里 的 梗 [ 泪 ],-1
海螺菇凉你在哪,50,3,3787786186054258,1,,按 不 下去 赞 [ 泪 ] 星际 穿越 里 的 梗 [ 泪 ],-1
justjusta_,50,4,3787786186054258,1,,想起 了 星际 穿越,0
交论文111,50,5,3787786186054258,0,,@ 星际 穿越,0
新闻已死,50,0,3787868369625834,-1,1,老外 写 的 经济学 著作 前言 部分 一般 都 要 感谢 太太 和 孩子们 国人 写 的 经济学 著作 前言 多 是 感谢 各级 领导 看书 多了 总结 出 这个 一个 破 道理 来 [ 笑 cry ] [ 笑 cry ],0
诗姐计划美好人生,50,1,3787868369625834,0,2,是 的 老外 通常 把 老婆 孩子 看成 自己 活着 和 奋斗 的 purpose 目的 和 存在 意义,1
优雅英语教育,50,2,3787868369625834,1,3,是 的 星际 穿越 中 体现 的 那种 对 家人 的 深爱 在 很多 电影 里 见到,1
诗姐计划美好人生,50,3,3787868369625834,2,4,中国人 其实 也是 一样 家人 最重要 只不过 心口不一 讲 成 领导 伟大 领袖 祖国 更 重要,0
八荒子弟,50,4,3787868369625834,3,5,none,0
gondolazeng,50,5,3787868369625834,4,,这点 上 还 真 不能 说 心口不一 家人 比 领导 重要 属于 西方 价值观,0
豆瓣电影,50,0,3788115904613145,-1,"1,2,3,4,9,11,12,13",imdb 年度 十佳 电影 ❶ 星际 穿越 ❷ 少年时代 ❸ 消失 的 爱人 ❹ 银河 护卫队 ❺ 布达佩斯 大饭店 ❻ x 战警 逆转 未来 ❼ 突袭 ❽ 驯龙 高手 ❾ 明日 边缘 ❿ 星运 里 的 错 … … via 豆瓣 奥斯卡 小站 http,0
想个最长的名字真不容易的阳哥,50,1,3788115904613145,0,,消失 的 爱人 布达佩斯 大饭店 银河 护卫队 星际 穿越 明日 边缘,1
陈奕源XERXES,50,2,3788115904613145,0,,星际 穿越 不用说 了 年度 神作 突袭 比较 意外 纯 动作片 看到 肾上腺素 飙升,1
而非,50,3,3788115904613145,0,,我心 中的 top 消失 的 爱人 爆裂 鼓手 夜行者 布达佩斯 大饭店 走 到 尽头 美国 队长 x 战警 逆转 未来 银河 护卫队 变形金刚 星际 穿越 一半 是 超级英雄 电影 ?,0
熊小二萌大拿,50,4,3788115904613145,0,5,喜欢 突袭,0
加西亚三世,50,5,3788115904613145,4,"6,7",星际 穿越 没 那么 好 挺 平庸 的 一部 片子,-1
朝圣山兰,50,6,3788115904613145,5,,是 的 非常 平庸,-1
熊小二萌大拿,50,7,3788115904613145,5,8,是 的 很 无聊,-1
rebecca-libre,50,8,3788115904613145,7,,强烈 赞同 ！ 上半场 差点 睡着,-1
魔豆王子杰克,50,9,3788115904613145,0,10,[ 爱你 ],0
anti-tucriahtrohs,50,10,3788115904613145,9,,星际 穿越 就 不说 了 欣喜 的 是 少年时代 [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ],1
紫色Schnauzer_Buddy的梦,50,11,3788115904613145,0,,❶ 星际 穿越 ❷ 银河 护卫队 ❺ 明日 边缘 … …,1
慢慢淡定的白羊座,50,12,3788115904613145,0,,星际 穿越 消失 的 爱人 [ 赞 ],1
陈思林I,50,13,3788115904613145,0,,星际 穿越 一直 找不到 高清 版 所以 没看 有点 可惜 消失 的 爱人 倒是 难得 的 一部 着重 于 剧情 类似 盗梦 空间 禁闭 岛 那种 猜 不到 结局 的 电影,1
猫叔Mack,50,0,3788169545261258,-1,1,猫叔 推荐 太空 先锋 本片 是 诺兰 要求 星际 穿越 所有 剧组 人员 必须 看 的 唯一 一部 电影 影片 话题 性 还是 很强 详细 地 描绘 了 美国 太空计划 的 诞生 过程 以及 第一批 航天员 诞生 的 真人真事 感谢 tlf 的 fixxxer 的 制作 英语 中字 bd http,1
电影贩,50,1,3788169545261258,0,"2,3,4,5",诺兰 说过 的 对 星际 穿越 有 影响 的 科幻片 之一,1
梦m露,50,2,3788169545261258,1,,mark,0
涂进秋,50,3,3788169545261258,1,,诺兰 多活 几年 高分 电影 排行榜 都 要 被 他 占 满 了,1
紫炫幽夜,50,4,3788169545261258,1,,太空 先锋,0
最后的青骑士,50,5,3788169545261258,1,6,none,0
無人問津的筆桿子,50,6,3788169545261258,5,7,none,0
Z_p_z,50,7,3788169545261258,6,,正在 下载,0
影视工业网,50,0,3788375972281130,-1,"1,7,8",asc 解析 诺兰 和 他 的 摄影师 如何 拍出 的 星际 穿越 诺兰 拍电影 的 幕后 故事 从来不 比 电影 差 ！ 之前 一直 有 说 他们 把 imax mm 胶片 机 当作 go pro 使用 拍摄 全程 几乎 无绿幕 等等 asc 详细 解析 星际 穿越 拍摄 过程 让 你 知道 了解 一个 引起 全球 话题 的 电影 是 怎么 拍 的 http,1
谋杀电视机,50,1,3788375972281130,0,"2,4,6",诺兰 的 星际 穿越 摄影 特辑 追求 自然 效果 的 好莱坞 科幻 大片,1
影视工业网,50,2,3788375972281130,1,3,none,0
柚子私密哒,50,3,3788375972281130,2,,诺兰 业界 良心,1
迷影兰波,50,4,3788375972281130,1,5,[ good ],1
东北偏北A,50,5,3788375972281130,4,,@,0
汽车大师真,50,6,3788375972281130,1,,老师 校对 我 放心,1
what-is-in-a-name,50,7,3788375972281130,0,,星际 穿越 中 许多 梦幻 般的 影像 其实 是 用 微缩 模型 拍摄 的 “ 我们 把 数字 留给 那些 没法用 别的 方式 完成 的 东西 比如 虫洞 或 高达 四千 英尺 的 水浪 ” franklin 说 然而 一些 镜头 是 在 摄影 棚内 用全 尺寸 的 宇宙飞船 拍摄 的 摄影机 常常 硬 挂载 在 太空 船上 仿佛 是 在 万向节 上 摇晃,0
北京通宇思科数字电影学院,50,8,3788375972281130,0,,asc 解析 诺兰 和 他 的 摄影师 如何 拍出 的 星际 穿越,0
电影图解师,50,0,3788450819984073,-1,"1,2,3,4,6",最费 脑力 的 部 电影 看好 电影 是 个 脑力 活 推荐 部费 脑力 的 电影 盗梦 空间 记忆 裂痕 生死 停留 死亡 幻觉 禁闭 岛 穆赫 兰道 蝴蝶效应 恐怖游轮 伤城 盗走 达芬奇 分钟 万能 钥匙 决胜 点 沉默 的 羔羊 欢迎 补充 ！ [ 爱你 ],1
Olivia_Lee_Choi,50,1,3788450819984073,0,,还有 新进 的 星际 穿越,1
牧野牧苦,50,2,3788450819984073,0,,源代码 星际 穿越,1
明天过后__my,50,3,3788450819984073,0,,致命 id 星际 穿越,1
靠谱影评,50,4,3788450819984073,0,5,[ 赞 ],1
十三妖姬刁炸天,50,5,3788450819984073,4,,星际 穿越 超级 骇客,1
18姐微博,50,6,3788450819984073,0,7,[ 赞 ],1
懒人减肥宝典,50,7,3788450819984073,6,8,[ 赞 ],1
365个旅行攻略,50,8,3788450819984073,7,9,[ 赞 ],1
教你看穿男人的心,50,9,3788450819984073,8,10,[ 赞 ],1
女生就要这样屌,50,10,3788450819984073,9,11,[ 赞 ],1
祭雨儿,50,11,3788450819984073,10,,星际 穿越 云图,1
司马南,50,0,3788545707642405,-1,1,http 建议 陈凯歌 导演 来 看看 这部 片子 看看 洪晃 的 表演 建议 所有 寄望 从 姜文 的 片子 中 探寻 什么 深刻 意义 的 观众 去掉 这个 古怪 的 念头 调整 一下 情绪 来 专意 欣赏 这部 歌舞 大片 选秀 大片 传奇 大片 扯蛋 大片 并 准备 接受 这种 姜氏 无厘头 的 新剧,-1
太平轮上的气球,50,1,3788545707642405,0,2,严重 同意 这种 片子 出 d 就是 骗钱 本来 想 看 一眼 d 你 这么 一说 d 的 钱 我 都 犹豫 啦,-1
最美的万劫不复,50,2,3788545707642405,1,3,连 星际 穿越 都是 d 的 这种 片子 出 d 说明 对 观众 毫无 诚意,-1
ready飞,50,3,3788545707642405,2,,老 怪 估计 要 赢 ！ 加油 ！,1
SCMP_南華早報,50,0,3788791044638203,-1,1,乘客 空中 打架 飞机 降落 后 警方 介入 据 @ 今天 上午 点 由 重庆 起飞 前往 香港 的 国航 ca 航班 上 飞行 途中 机上 乘客 发生 争执 原因 是 前排 两名 女乘客 嫌 后排 小孩 太吵 后排 乘客 责怪 前排 座椅 影响 了 他们 几名 乘客 因此 在 飞机 上 大打出手 飞机 差点 因此 返航 抵达 香港 后 香港 警方 立即 介入 处理,0
北京宣武104小乱子LArcenCiel,50,1,3788791044638203,0,2,电影院 不光 小孩 尼玛 上次 看 星际 穿越 台词 说 一句 后面 男 的 给 女的 解释 一句 妈的 没 公德 的 傻逼,-1
纪兴1128,50,2,3788791044638203,1,"3,4",星际 穿越 这种 片子 解释 一下 也 就算 了 特么 的 上次 我 看 忍者神龟 也 遇到 一男 的 一句 一句 的 给 旁边 的 女的 解释 这种 片子 有特 么 什么 可 解释 的 ~ [ 笑 cry ],-1
北京宣武104小乱子LArcenCiel,50,3,3788791044638203,2,,关键 不光 解释 还念 台词 啊,-1
点点不是点点是京城的饼脸小三爷,50,4,3788791044638203,2,,解释 一下 文艺复兴时期 各个 大师 对 艺术 的 贡献 吧 [ 笑 cry ],-1
GO_Hank,50,0,3789270864718715,-1,1,不知道 一步之遥 怎么样 … 但 相信 下 姜文 吧,0
GO_Hank,50,1,3789270864718715,0,2,目前 在 歌舞片 中 … …,0
GO_Hank,50,2,3789270864718715,1,"3,12,13,14,15",我 感到 了 迷茫 … … 逼婚 逼 了 分钟 不同于 星际 穿越 前期 的 铺垫 我真的 很 迷茫 …,0
性感玉米,50,3,3789270864718715,2,"4,5,6,7,8,9,10,11",看 你 在 发 微博 就 懂了 电影 屏幕 右下角 是不是 有个 亮点 每隔 分秒 闪动 一次 ？,0
王大可想不出名字了,50,4,3789270864718715,3,,@ 跟 你说 了 跟 我 一起 去 看 威虎山,0
Hanksyan,50,5,3789270864718715,3,,我 估计 不会 去 看了 …,-1
楷特-,50,6,3789270864718715,3,,完了 票 买好 了 送人 了 特么 的 我 又 买 了 ！ ！ ！ ！,-1
-v逆-未平衡,50,7,3789270864718715,3,,求 资源 阿 呸 百度 云盘 qq 邮箱 均可 [ doge ],0
赵宏浩James,50,8,3789270864718715,3,,前方 一 大波 差评 啊 姜文 老师 这么 不给力 么 ？,0
ws龙龙,50,9,3789270864718715,3,,看来 不值得 去 看了,-1
wybie_XMQ,50,10,3789270864718715,3,,感觉 一般,-1
为人民服务的杨永康,50,11,3789270864718715,3,,看完 后 你 会 觉得 看懂 星际 穿越 简直 小儿科,1
咕叽咕叽_囧rz,50,12,3789270864718715,2,,这个 微博 [ 挖 鼻屎 ] [ 挖 鼻屎 ],0
长大了可笨了,50,13,3789270864718715,2,,姜文 的 巧克力 工厂,0
清明自在,50,14,3789270864718715,2,,俩 同学 都 说 不好看 目测 悲剧,-1
安云二六,50,15,3789270864718715,2,,挺住 还有 更多 的 时间 让 你 继续 迷茫,-1
FashionModels,50,0,3789635413188689,-1,1,媒体 报道 elle china 月下 杨幂 专访 其实 是 代言 的 洗发水 软宣,0
杨幂官方粉丝团,50,1,3789635413188689,0,"2,3,4,5,8,10,11,12,13,14,15",elle china 月下 杨幂 专访 最近 推荐 的 音乐 绝命 毒师 原声带 推荐 的 电影 超体 星际 穿越 亲爱的 ~ [ 江南style ],1
YourLovelyRainbow,50,2,3789635413188689,1,,最后 一句 赤裸裸 拉 仇恨 [ 拜拜 ],-1
艹-青-菁,50,3,3789635413188689,1,,最后 真的 是 任性 啊 [ 拜拜 ] [ 拜拜 ] [ 拜拜 ],-1
佳人晴雪爱幂,50,4,3789635413188689,1,,少女 说 自拍 的 秘籍 是 长得 好看 [ 笑 cry ] 我的 男神 是我 老公 [ 笑 cry ] 我每 天都 洗头 发和 用 护发素 [ 赞 ] 没有 刻意 自黑 [ good ] 幂 幂 每次 的 采访 都 萌萌 哒 又 有 正能量 [ 心 ],1
Anna陌小柒,50,5,3789635413188689,1,"6,7",[ 兔子 ],0
奇国熊猫__小点心,50,6,3789635413188689,5,,自拍 的 秘诀 长得 好看 [ doge ],0
魏晨的裤头,50,7,3789635413188689,5,,男神 刘恺威 [ 拜拜 ],0
她骄傲的无可替代丶,50,8,3789635413188689,1,9,自拍 好看 的 秘笈 长得 好看 [ 拜拜 ] 有颜 就是 任性 [ doge ],0
骄傲如幂,50,9,3789635413188689,8,,我 也 喜欢 星际 穿越 啊 [ 拜拜 ],0
蓝色灬星海一直都在,50,10,3789635413188689,1,,有颜 任性 [ doge ],0
Blingbling球,50,11,3789635413188689,1,,超体 刚刚 在 学校 看完,0
圈养小怪兽222,50,12,3789635413188689,1,,自拍 的 秘籍 就是 长得 好看 真是 任性 [ doge ] [ 酷 ],0
世子无畏,50,13,3789635413188689,1,,长得 好看 就是 任性 ！ 杨幂 带你去 见 ta 杨幂 & 幂 军团,0
凯喵哼哼,50,14,3789635413188689,1,,[ 羞嗒 嗒 ] [ 羞嗒 嗒 ] 漂亮 就是 任性,0
林青城_ZHJ,50,15,3789635413188689,1,,这 期 elle 买 的 真值 了 ！ 既有 青霞 又 有我 幂 ！,0
电影匆匆那年,50,0,3787982479640249,-1,1,匆匆 那年 金曲 周 上映 天 票房 破 亿 ！ 为 答谢 观众 我们 再放 福利 电影 金曲 特辑 当 全网 首发 番 外片 首度 重磅 揭秘 陈寻 和 魏晨 喜欢 方 茴 的 前史 对酒当歌 唱 出 心中 喜悦 轰轰烈烈 把握 青春 年华 ！ @ @ @ @ @ @ @ @ @ @ http,1
薇薇安沈,50,1,3787982479640249,0,2,上映 十天 看 这支 mv 百感交集 眼看 匆匆 这年 就要 变成 匆匆 那年 了 小 伙伴们 我们 绝对 是 最强 的 [ 心 ] [ 心 ] [ 心 ],1
木孑李_,50,2,3787982479640249,1,3,[ 心 ],1
爱情理想--皓,50,3,3787982479640249,2,4,我承认 这个 片 拍 的 很烂 没有 主题曲 我 还 真 不会 去 看,-1
阿琨哥会罩你的,50,4,3787982479640249,3,,其实 有 了 主题曲 我 看了 两部 青春 片 也 果断 花 四十 大洋 去 看 星际 穿越 了,0
孙楠,6,0,3825133980137870,-1,"1,2,3,4,5,6,7,8,9,10,11",我 是 歌手 星星 相聚 会 更亮 真心 相对 会 更 美 感谢 @ 的 朋友 们 ！ 给 了 我 最美好的 时光 ！ 为 你们 加油 我的 伙伴们 ！ 向 歌王 冲刺 吧 ！,1
Heystacy,6,1,3825133980137870,0,,第一 不 尊重 戴玉强 你 以为 人家 很闲 吗 跟 你 来 汇报 表演 了 第二 不 尊重 其他 歌手 虽然 你 是 给 自己 找 台阶 下 第三 不 尊重 观众 作为 歌手 你 把 演出 演 完了 能 死 吗 第四 极其 不 尊重 节目 组 整个 节目 组加 主持人 因为你 的 不负 责任 陷入 一场 灾难 一生 黑 [ 呵呵 ],-1
山水徐浩,6,2,3825133980137870,0,,中国 乐坛 就是 被 这些 破坏 规则 的 老油条 搞 坏了,-1
LuLuLu_Ying,6,3,3825133980137870,0,,太 不 尊重 帮帮 唱歌 手 了 早点 退赛 还能 让给 陈洁仪,-1
想叫李喵喵,6,4,3825133980137870,0,,[ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] 晚安 [ 太阳 ] 楠哥 [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ],0
爱淳元,6,5,3825133980137870,0,,永远 支持 郑淳元 [ 可爱 ],1
想叫李喵喵,6,6,3825133980137870,0,,[ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] 楠哥 [ 太阳 ] 中午 好 [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ],0
想叫李喵喵,6,7,3825133980137870,0,,[ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] 中午 好 [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] 楠哥 [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ],0
weiweixunpengyou,6,8,3825133980137870,0,,一 开始 我 是 拒绝 的 但是 后来 真的 被 你 的 人格魅力 吸引 了,1
清雅素馨906,6,9,3825133980137870,0,,温暖 的 大哥 [ 威武 ] [ good ] [ good ] [ 心 ] 温暖 的 大哥 [ 威武 ] [ good ] [ good ] [ 心 ],1
清雅素馨906,6,10,3825133980137870,0,,温暖 的 大哥 [ 威武 ] [ good ] [ good ] [ 心 ],1
Deng-30,6,11,3825133980137870,0,,一路 向楠 风雨无阻 楠得 空间 十 周年 生日快乐 ！ [ 爱你 ] [ 爱你 ] [ 爱你 ] [ 爱你 ] [ 爱你 ] [ 蛋糕 ] [ 蛋糕 ] [ 蛋糕 ] [ 蛋糕 ] [ 蛋糕 ] [ 蛋糕 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 太阳 ] [ 心 ] [ 心 ] [ 心 ] [ 心 ],1
舞美师,6,0,3825305108447150,-1,"1,2,3,4",昨晚 我 是 歌手 出 了 这么 大 直播 事故 要 不是 汪涵 救场 芒果 台 就 砸 了 翻译 一下 涵哥 那段 话 意思 其实 就是 老子 在 湖南 台干 了 多年 根本 不带 怕事 的 ！ 你 丫玩 撒花 了 我 照样 接着 ！ 你 跟 我 玩 任性 分 分钟 不带 脏字 把 你 骂 出 内伤 观众 又 特 么 不 傻 ！ 你 丫 退出 是你 的 权利 给我 老实 坐 那儿 看完 ！ 进 广告 我们 商量 下 ！,1
半妖少年,6,1,3825305108447150,0,,你 一个人 的 决定 并 没有 提前 和 节目 组 商量 属 不负 责任 的 表现 我 多年 都 没有 碰到 过 今天 我摊 上了 咱们 就 来说 说 这事 你 在 这样 一个 节骨眼 上 选择 退赛 不是 一个 成熟 人 做出 来 的 事 早知 这样 你 还 不如 不 来 观众 不是 看 你 一个人 来 的 你 就 坐在 那里 看看 其他人 其实 并不 比 你 差 [ 呵呵 ] 转,1
昵称是_啥,6,2,3825305108447150,0,,赞 翻译 水平 汪涵 真棒,1
SuzyKkaderya,6,3,3825305108447150,0,,@ asshole 汪涵 就是 这么 说 的,1
_iamsun,6,4,3825305108447150,0,,@ 我们 都 尊敬 佩服 支持 的 汪涵 ！,1
梁欢,6,0,3827638038583735,-1,"1,2,3,4,5",如果 湖南 台 做 一档 节目 专门 拍 我 是 歌手 里 那些 总在 夸人 的 专家 评审 那 它 应该 是这样的 … … http,0
马可菠萝回香都,6,1,3827638038583735,0,,求 做 一期 我 是 观众 [ 哈哈 ],0
橘岸音乐,6,2,3827638038583735,0,,@ [ doge ],0
洋葱志-,6,3,3827638038583735,0,,@ wenjun,0
司步耀莲,6,4,3827638038583735,0,,隔 几天 再 看 还是 很 想 笑 [ 哈哈 ],1
会斤斤计较斤斤计较,6,5,3827638038583735,0,,我猜 下 面的 评论 里 肯定 有 你行 你 评 啊 少 在 那 bb 有 本事 在 电视机 里 出现 你 看 我 大 芒果 都 不知道 你 是 哪里 来 的 山炮 整天 哗众取宠 梁黑们 我 说 的 对吗 ？,-1
李焉知,6,0,3830930001573131,-1,"1,3,4,5,6,7,8,10,11,13",本文 两点 诉求 请 我 是 歌手 还钱 为 所有 创作人 警醒 ！ @ @ @ http,-1
Vivian就是软妹子,6,1,3830930001573131,0,2,转发 微博,0
迷路的300块钱,6,2,3830930001573131,1,,术业 有 专攻 娱乐圈 互联网 维权 这种 事 找 @ 啊 [ doge ],0
虎掰掰,6,3,3830930001573131,0,,文字 太 长 我 简单 的 说 一下 芒果 台 的 某人 勾引 原 po 投标 我 是 歌手 的 短片 但 方案 未 采用 原 po 投入 万元 的 成本 招标 方赖 着 不 给 期间 没有 任何 合同 约束 只能 在 微博 哭诉 … 原 po 太嫩 某人 太坏,-1
大大哎呀,6,4,3830930001573131,0,,现在 才 看到 好 恶心 ！,0
李小么么么么,6,5,3830930001573131,0,,看得 很 震撼 鸡皮疙瘩 都 起来 了 好奇 的 是 做 这个 宣传片 的 时候 明星 都会 在场 做 么 ？ 那 付出 的 人力 精力 也 太 大了 吧,1
孽畜我要喊悟空来打你了,6,6,3830930001573131,0,,视频 做 得 很棒 ！ 作者 很 有 才华 ！,0
左旋是贝壳的孤独,6,7,3830930001573131,0,,一口气 看完 了 这个 没有 理由 会 被 长久 掩藏 下去 的 不 存在 伸张正义 我们 需要 的 只是 维护 最起码 的 权益 望 坚持 莫 屈服 请 时刻 相信 我们 都是你 的 力量 @,1
